AreaId;Receipt;TransactionDate;BeginHour;EAN;Quantity;PersonAgeGrp;KCustomer;QualClass;EasyClass
1;356522528098987;2017-11-06;11;7311171001622;1,000000;35-44;6712;Q_4-7;E_1-3
1;356239529169924;2017-11-04;12;6417777051014;1,000000;45-54;6712;Q_4-7;E_1-3
1;356537498286772;2017-11-06;14;2000818700008;0,711000;65-;6712;Q_8-10;E_4-7
1;356222312949208;2017-11-04;11;6414201000921;1,000000;55-64;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6407860068364;1,000000;55-64;6712;Q_8-10;E_1-3
1;356066346563138;2017-11-03;19;6408430000517;2,000000;55-64;6712;Q_4-7;E_8-10
1;356505619617843;2017-11-06;13;2000604700007;0,304000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;3065890122499;2,000000;65-;6712;Q_8-10;E_1-3
1;356092735841495;2017-11-03;17;2000973900008;1,000000;55-64;6712;Q_8-10;E_4-7
1;356183170339536;2017-11-03;15;2000507900009;0,065000;35-44;6712;Q_8-10;E_4-7
1;356297754184545;2017-11-04;11;6403016851057;2,000000;45-54;6712;Q_1-3;E_1-3
1;355777513672808;2017-11-01;14;5706779052480;2,000000;45-54;6712;Q_4-7;E_1-3
1;355761829382782;2017-11-01;16;5690527965002;1,000000;;6712;Q_8-10;E_1-3
1;355881683295676;2017-11-02;20;6411401015793;2,000000;25-34;6712;Q_1-3;E_1-3
1;356522528098987;2017-11-06;11;6410220004544;1,000000;35-44;6712;Q_4-7;E_1-3
1;356239529169924;2017-11-04;12;8712561553001;1,000000;45-54;6712;Q_4-7;E_1-3
1;356537498286772;2017-11-06;14;6408430338900;1,000000;65-;6712;Q_8-10;E_4-7
1;356222312949208;2017-11-04;11;6413600140931;1,000000;55-64;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;7310130008047;2,000000;55-64;6712;Q_8-10;E_1-3
1;356066346563138;2017-11-03;19;6416046670000;2,000000;55-64;6712;Q_4-7;E_8-10
1;356505619617843;2017-11-06;13;38900014261;5,000000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;6408430042081;2,000000;65-;6712;Q_8-10;E_1-3
1;356092735841495;2017-11-03;17;6410402011841;2,000000;55-64;6712;Q_8-10;E_4-7
1;356183170339536;2017-11-03;15;6415600515207;1,000000;35-44;6712;Q_8-10;E_4-7
1;355777513672808;2017-11-01;14;6415330006679;2,000000;45-54;6712;Q_4-7;E_1-3
1;355761829382782;2017-11-01;16;6408430000241;2,000000;;6712;Q_8-10;E_1-3
1;355881683295676;2017-11-02;20;6420101441542;1,000000;25-34;6712;Q_1-3;E_1-3
1;356522528098987;2017-11-06;11;7310240076851;2,000000;35-44;6712;Q_4-7;E_1-3
1;356239529169924;2017-11-04;12;6410405145314;2,000000;45-54;6712;Q_4-7;E_1-3
1;356222312949208;2017-11-04;11;8722700234524;2,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;6411401071591;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;2000388400001;0,156000;55-64;6712;Q_8-10;E_1-3
1;356066346563138;2017-11-03;19;6419800020271;2,000000;55-64;6712;Q_4-7;E_8-10
1;356505619617843;2017-11-06;13;2000684300005;0,800000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;7613032336509;2,000000;65-;6712;Q_8-10;E_1-3
1;356092735841495;2017-11-03;17;2000585400002;0,232000;55-64;6712;Q_8-10;E_4-7
1;356183170339536;2017-11-03;15;6408430000128;2,000000;35-44;6712;Q_8-10;E_4-7
1;355777513672808;2017-11-01;14;6410405174567;1,000000;45-54;6712;Q_4-7;E_1-3
1;355761829382782;2017-11-01;16;6410405190024;2,000000;;6712;Q_8-10;E_1-3
1;355881683295676;2017-11-02;20;6410405181411;1,000000;25-34;6712;Q_1-3;E_1-3
1;356522528098987;2017-11-06;11;6420295003946;1,000000;35-44;6712;Q_4-7;E_1-3
1;356239529169924;2017-11-04;12;2000680900001;1,348000;45-54;6712;Q_4-7;E_1-3
1;356222312949208;2017-11-04;11;6410405131737;2,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;57402048;5,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;2000973900008;2,000000;55-64;6712;Q_8-10;E_1-3
1;356066346563138;2017-11-03;19;2000973900008;8,000000;55-64;6712;Q_4-7;E_8-10
1;356505619617843;2017-11-06;13;6410402010318;2,000000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;6405857300008;2,000000;65-;6712;Q_8-10;E_1-3
1;356092735841495;2017-11-03;17;8714100627976;2,000000;55-64;6712;Q_8-10;E_4-7
1;356183170339536;2017-11-03;15;6419800080732;1,000000;35-44;6712;Q_8-10;E_4-7
1;355777513672808;2017-11-01;14;5054563008213;1,000000;45-54;6712;Q_4-7;E_1-3
1;355761829382782;2017-11-01;16;6408430025237;2,000000;;6712;Q_8-10;E_1-3
1;355881683295676;2017-11-02;20;6416021000389;2,000000;25-34;6712;Q_1-3;E_1-3
1;356522528098987;2017-11-06;11;5701090060084;1,000000;35-44;6712;Q_4-7;E_1-3
1;356239529169924;2017-11-04;12;5410188028126;2,000000;45-54;6712;Q_4-7;E_1-3
1;356222312949208;2017-11-04;11;2000623600005;0,106000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;6408641799569;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;2000585400002;1,071000;55-64;6712;Q_8-10;E_1-3
1;356066346563138;2017-11-03;19;6407870074881;1,000000;55-64;6712;Q_4-7;E_8-10
1;356505619617843;2017-11-06;13;6410405106193;1,000000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;6416046151004;1,000000;65-;6712;Q_8-10;E_1-3
1;356092735841495;2017-11-03;17;8000920855300;1,000000;55-64;6712;Q_8-10;E_4-7
1;356183170339536;2017-11-03;15;8712561779807;1,000000;35-44;6712;Q_8-10;E_4-7
1;355777513672808;2017-11-01;14;6409770080054;1,000000;45-54;6712;Q_4-7;E_1-3
1;355761829382782;2017-11-01;16;6410402008391;2,000000;;6712;Q_8-10;E_1-3
1;355881683295676;2017-11-02;20;6420256014578;1,000000;25-34;6712;Q_1-3;E_1-3
1;356522528098987;2017-11-06;11;2000528000009;0,514000;35-44;6712;Q_4-7;E_1-3
1;356239529169924;2017-11-04;12;6410405145277;2,000000;45-54;6712;Q_4-7;E_1-3
1;356222312949208;2017-11-04;11;6410405104885;1,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;6409100061456;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6408430036349;1,000000;55-64;6712;Q_8-10;E_1-3
1;356066346563138;2017-11-03;19;6416021000389;1,000000;55-64;6712;Q_4-7;E_8-10
1;356505619617843;2017-11-06;13;6408430062195;1,000000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;6408430001415;2,000000;65-;6712;Q_8-10;E_1-3
1;356183170339536;2017-11-03;15;6410405075512;1,000000;35-44;6712;Q_8-10;E_4-7
1;355777513672808;2017-11-01;14;6410405181251;2,000000;45-54;6712;Q_4-7;E_1-3
1;355761829382782;2017-11-01;16;6407870074553;2,000000;;6712;Q_8-10;E_1-3
1;355881683295676;2017-11-02;20;6410405085627;1,000000;25-34;6712;Q_1-3;E_1-3
1;356522528098987;2017-11-06;11;6410405187734;1,000000;35-44;6712;Q_4-7;E_1-3
1;356239529169924;2017-11-04;12;2000818700008;1,248000;45-54;6712;Q_4-7;E_1-3
1;356250606796042;2017-11-04;19;6413111188378;1,000000;55-64;6712;Q_1-3;E_4-7
1;356222312949208;2017-11-04;11;6410405098283;4,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;6410402016402;1,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;734027974128;1,000000;55-64;6712;Q_8-10;E_1-3
1;356505619617843;2017-11-06;13;6413200330404;2,000000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;6410405114471;1,000000;65-;6712;Q_8-10;E_1-3
1;356183170339536;2017-11-03;15;6409490000844;2,000000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6408180733260;2,000000;;6712;Q_8-10;E_1-3
1;355881683295676;2017-11-02;20;6413466101503;2,000000;25-34;6712;Q_1-3;E_1-3
1;356522528098987;2017-11-06;11;6412000036127;2,000000;35-44;6712;Q_4-7;E_1-3
1;356687081350958;2017-11-07;13;6416982019352;1,000000;25-34;6712;Q_4-7;E_8-10
1;356250606796042;2017-11-04;19;2000973900008;1,000000;55-64;6712;Q_1-3;E_4-7
1;356222312949208;2017-11-04;11;6408640995924;1,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;6413600016014;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6407954241383;2,000000;55-64;6712;Q_8-10;E_1-3
1;356505619617843;2017-11-06;13;2000797100004;0,558000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;7310500004563;2,000000;65-;6712;Q_8-10;E_1-3
1;356183170339536;2017-11-03;15;2000615100001;0,054000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6410405190512;1,000000;;6712;Q_8-10;E_1-3
1;356174212056159;2017-11-03;15;6408430015559;1,000000;65-;6712;Q_8-10;E_1-3
1;356050105923455;2017-11-03;16;2000973900008;24,000000;35-44;6712;Q_1-3;E_8-10
1;356687081350958;2017-11-07;13;6407860068562;2,000000;25-34;6712;Q_4-7;E_8-10
1;356250606796042;2017-11-04;19;6413111181430;2,000000;55-64;6712;Q_1-3;E_4-7
1;356222312949208;2017-11-04;11;6419800022367;1,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;2000588800007;1,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6416046673124;1,000000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;6413300018462;1,000000;45-54;6712;Q_4-7;E_4-7
1;356505619617843;2017-11-06;13;6406170036728;2,000000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;2350467600007;0,900000;65-;6712;Q_8-10;E_1-3
1;356183170339536;2017-11-03;15;6430024140972;1,000000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6409100061456;2,000000;;6712;Q_8-10;E_1-3
1;356174212056159;2017-11-03;15;2387975700004;0,766000;65-;6712;Q_8-10;E_1-3
1;356050105923455;2017-11-03;16;6416021000389;1,000000;35-44;6712;Q_1-3;E_8-10
1;356687081350958;2017-11-07;13;2000875500009;2,000000;25-34;6712;Q_4-7;E_8-10
1;356250606796042;2017-11-04;19;6415600513524;2,000000;55-64;6712;Q_1-3;E_4-7
1;356222312949208;2017-11-04;11;6417700055683;1,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;6437005006050;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;2000686300003;0,372000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;2000576700005;0,244000;45-54;6712;Q_4-7;E_4-7
1;356505619617843;2017-11-06;13;6411300000494;2,000000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;3065890122475;4,000000;65-;6712;Q_8-10;E_1-3
1;356183170339536;2017-11-03;15;6416046653317;2,000000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;8722700234395;1,000000;;6712;Q_8-10;E_1-3
1;356174212056159;2017-11-03;15;8410076473417;2,000000;65-;6712;Q_8-10;E_1-3
1;356050105923455;2017-11-03;16;6410405070906;2,000000;35-44;6712;Q_1-3;E_8-10
1;356687081350958;2017-11-07;13;2000510800006;0,271000;25-34;6712;Q_4-7;E_8-10
1;356250606796042;2017-11-04;19;6413111188415;2,000000;55-64;6712;Q_1-3;E_4-7
1;356222312949208;2017-11-04;11;2000973900008;1,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;6408430002283;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;2000293300007;1,000000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;6413300000054;1,000000;45-54;6712;Q_4-7;E_4-7
1;356505619617843;2017-11-06;13;6409620010736;1,000000;55-64;6712;Q_8-10;E_8-10
1;355898828516635;2017-11-02;11;3065890122536;1,000000;65-;6712;Q_8-10;E_1-3
1;356183170339536;2017-11-03;15;6410405046826;1,000000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6437005064753;2,000000;;6712;Q_8-10;E_1-3
1;356174212056159;2017-11-03;15;6410405095893;1,000000;65-;6712;Q_8-10;E_1-3
1;356050105923455;2017-11-03;16;6415600516341;5,000000;35-44;6712;Q_1-3;E_8-10
1;355749376247314;2017-11-01;7;6407870074881;2,000000;65-;6712;Q_8-10;E_1-3
1;356250606796042;2017-11-04;19;6413111405444;2,000000;55-64;6712;Q_1-3;E_4-7
1;356222312949208;2017-11-04;11;6407810017947;1,000000;55-64;6712;Q_4-7;E_4-7
1;356146374382763;2017-11-03;15;6416021000389;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6408430025169;2,000000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;6413466018009;1,000000;45-54;6712;Q_4-7;E_4-7
1;356505619617843;2017-11-06;13;6407810015912;2,000000;55-64;6712;Q_8-10;E_8-10
1;356183170339536;2017-11-03;15;6411750001232;2,000000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6413200330206;2,000000;;6712;Q_8-10;E_1-3
1;356174212056159;2017-11-03;15;6430055270402;2,000000;65-;6712;Q_8-10;E_1-3
1;355749376247314;2017-11-01;7;6409710004133;1,000000;65-;6712;Q_8-10;E_1-3
1;356146374382763;2017-11-03;15;6410601101916;1,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6411401019067;3,000000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;6417700052903;2,000000;45-54;6712;Q_4-7;E_4-7
1;356505619617843;2017-11-06;13;2000745400002;0,364000;55-64;6712;Q_8-10;E_8-10
1;356183170339536;2017-11-03;15;2000388400001;0,298000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6408430340972;1,000000;;6712;Q_8-10;E_1-3
1;356174212056159;2017-11-03;15;6408430014903;1,000000;65-;6712;Q_8-10;E_1-3
1;355749376247314;2017-11-01;7;6438706178244;2,000000;65-;6712;Q_8-10;E_1-3
1;356146374382763;2017-11-03;15;6410405049377;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6416046672127;2,000000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;6438207011620;2,000000;45-54;6712;Q_4-7;E_4-7
1;356505619617843;2017-11-06;13;6410405134387;2,000000;55-64;6712;Q_8-10;E_8-10
1;356183170339536;2017-11-03;15;6410405124296;1,000000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6438160574293;1,000000;;6712;Q_8-10;E_1-3
1;356174212056159;2017-11-03;15;6410405183736;1,000000;65-;6712;Q_8-10;E_1-3
1;355749376247314;2017-11-01;7;6409710004157;2,000000;65-;6712;Q_8-10;E_1-3
1;356146374382763;2017-11-03;15;2000818700008;0,467000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6419800020899;1,000000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;2000818700008;0,543000;45-54;6712;Q_4-7;E_4-7
1;356520575272864;2017-11-06;12;6416344004330;2,000000;55-64;6712;Q_8-10;E_1-3
1;356505619617843;2017-11-06;13;2000614400003;0,393000;55-64;6712;Q_8-10;E_8-10
1;356183170339536;2017-11-03;15;6415600541183;6,000000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6406300009608;1,000000;;6712;Q_8-10;E_1-3
1;356174212056159;2017-11-03;15;6416453061378;1,000000;65-;6712;Q_8-10;E_1-3
1;355889250427569;2017-11-02;17;6410402023745;2,000000;45-54;6712;Q_4-7;E_4-7
1;355749376247314;2017-11-01;7;2000940900000;1,000000;65-;6712;Q_8-10;E_1-3
1;356146374382763;2017-11-03;15;6405346000914;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;6416075931332;2,000000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;6412000033324;1,000000;45-54;6712;Q_4-7;E_4-7
1;356520575272864;2017-11-06;12;41143024379;2,000000;55-64;6712;Q_8-10;E_1-3
1;356183170339536;2017-11-03;15;2000973900008;9,000000;35-44;6712;Q_8-10;E_4-7
1;355761829382782;2017-11-01;16;6413300000306;1,000000;;6712;Q_8-10;E_1-3
1;355980040368143;2017-11-02;12;6411600006103;1,000000;65-;6712;Q_8-10;E_4-7
1;355889250427569;2017-11-02;17;7322540576474;1,000000;45-54;6712;Q_4-7;E_4-7
1;355749376247314;2017-11-01;7;6408430001668;2,000000;65-;6712;Q_8-10;E_1-3
1;356146374382763;2017-11-03;15;6408430002085;2,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;8410184032186;1,000000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;6417000017312;1,000000;45-54;6712;Q_4-7;E_4-7
1;356520575272864;2017-11-06;12;6410405102867;2,000000;55-64;6712;Q_8-10;E_1-3
1;355761829382782;2017-11-01;16;6407860060146;2,000000;;6712;Q_8-10;E_1-3
1;355980040368143;2017-11-02;12;6416021000389;2,000000;65-;6712;Q_8-10;E_4-7
1;355889250427569;2017-11-02;17;6414504305716;1,000000;45-54;6712;Q_4-7;E_4-7
1;355965106900545;2017-11-02;17;2000404000000;0,238000;55-64;6712;Q_8-10;E_1-3
1;356397935617949;2017-11-05;14;6411300000494;2,000000;45-54;6712;Q_4-7;E_4-7
1;356520575272864;2017-11-06;12;6417510024688;2,000000;55-64;6712;Q_8-10;E_1-3
1;356619654324107;2017-11-07;16;2000456700002;0,934000;55-64;6712;Q_4-7;E_8-10
1;356602113723253;2017-11-07;16;6407840044067;2,000000;;6712;Q_8-10;E_4-7
1;355980040368143;2017-11-02;12;6408430039371;1,000000;65-;6712;Q_8-10;E_4-7
1;355889250427569;2017-11-02;17;6416453554641;2,000000;45-54;6712;Q_4-7;E_4-7
1;356397935617949;2017-11-05;14;6415350000725;1,000000;45-54;6712;Q_4-7;E_4-7
1;356520575272864;2017-11-06;12;6430024140484;1,000000;55-64;6712;Q_8-10;E_1-3
1;356619654324107;2017-11-07;16;6408430000517;1,000000;55-64;6712;Q_4-7;E_8-10
1;356602113723253;2017-11-07;16;24000001683;2,000000;;6712;Q_8-10;E_4-7
1;355980040368143;2017-11-02;12;6413300019667;1,000000;65-;6712;Q_8-10;E_4-7
1;355889250427569;2017-11-02;17;4005900035059;2,000000;45-54;6712;Q_4-7;E_4-7
1;356397935617949;2017-11-05;14;7310865098375;1,000000;45-54;6712;Q_4-7;E_4-7
1;356520575272864;2017-11-06;12;2000940900000;1,000000;55-64;6712;Q_8-10;E_1-3
1;356619654324107;2017-11-07;16;6410405085757;1,000000;55-64;6712;Q_4-7;E_8-10
1;356602113723253;2017-11-07;16;6420615451099;1,000000;;6712;Q_8-10;E_4-7
1;355980040368143;2017-11-02;12;6411090040809;2,000000;65-;6712;Q_8-10;E_4-7
1;355984094565193;2017-11-02;10;6410405092182;2,000000;35-44;6712;Q_4-7;E_1-3
1;356671158102376;2017-11-07;10;2000230000007;0,224000;65-;6712;Q_8-10;E_4-7
1;355889585457671;2017-11-02;20;6410405091161;1,000000;35-44;6712;Q_4-7;E_8-10
1;356619654324107;2017-11-07;16;2000266200006;1,000000;55-64;6712;Q_4-7;E_8-10
1;356602113723253;2017-11-07;16;6437005081644;1,000000;;6712;Q_8-10;E_4-7
1;355980040368143;2017-11-02;12;6408790006891;1,000000;65-;6712;Q_8-10;E_4-7
1;355984094565193;2017-11-02;10;5411188122586;1,000000;35-44;6712;Q_4-7;E_1-3
1;356671158102376;2017-11-07;10;2000611700007;0,191000;65-;6712;Q_8-10;E_4-7
1;355889585457671;2017-11-02;20;6430024140972;2,000000;35-44;6712;Q_4-7;E_8-10
1;356619654324107;2017-11-07;16;6415131414970;2,000000;55-64;6712;Q_4-7;E_8-10
1;356602113723253;2017-11-07;16;6410405113153;2,000000;;6712;Q_8-10;E_4-7
1;355984094565193;2017-11-02;10;2000265000003;0,555000;35-44;6712;Q_4-7;E_1-3
1;356671158102376;2017-11-07;10;6408430004317;2,000000;65-;6712;Q_8-10;E_4-7
1;355889585457671;2017-11-02;20;6410405105554;2,000000;35-44;6712;Q_4-7;E_8-10
1;356619654324107;2017-11-07;16;2000404000000;0,254000;55-64;6712;Q_4-7;E_8-10
1;356464416018355;2017-11-06;11;2000265000003;0,390000;25-34;6712;Q_8-10;E_4-7
1;356602113723253;2017-11-07;16;6408640969185;2,000000;;6712;Q_8-10;E_4-7
1;356671158102376;2017-11-07;10;2000585400002;0,452000;65-;6712;Q_8-10;E_4-7
1;355889585457671;2017-11-02;20;6413300019506;2,000000;35-44;6712;Q_4-7;E_8-10
1;356154035034648;2017-11-03;18;6415131415830;2,000000;35-44;6712;Q_4-7;E_4-7
1;356464416018355;2017-11-06;11;6408430042692;2,000000;25-34;6712;Q_8-10;E_4-7
1;356602113723253;2017-11-07;16;2000604700007;0,358000;;6712;Q_8-10;E_4-7
1;355753051372225;2017-11-01;20;6417700052910;2,000000;65-;6712;Q_8-10;E_4-7
1;356671158102376;2017-11-07;10;2000578400002;1,056000;65-;6712;Q_8-10;E_4-7
1;355889585457671;2017-11-02;20;6412000031009;2,000000;35-44;6712;Q_4-7;E_8-10
1;356571493635950;2017-11-07;13;6420256014134;1,000000;45-54;6712;Q_4-7;E_8-10
1;356154035034648;2017-11-03;18;2000650800003;1,419000;35-44;6712;Q_4-7;E_4-7
1;356602113723253;2017-11-07;16;6416046670000;1,000000;;6712;Q_8-10;E_4-7
1;355769028092499;2017-11-01;15;6413111181362;2,000000;55-64;6712;Q_4-7;E_8-10
1;355753051372225;2017-11-01;20;6408430037575;1,000000;65-;6712;Q_8-10;E_4-7
1;356671158102376;2017-11-07;10;2000554900007;0,461000;65-;6712;Q_8-10;E_4-7
1;355889585457671;2017-11-02;20;6410405155979;1,000000;35-44;6712;Q_4-7;E_8-10
1;356571493635950;2017-11-07;13;6417777001750;2,000000;45-54;6712;Q_4-7;E_8-10
1;356154035034648;2017-11-03;18;7350028543557;9,000000;35-44;6712;Q_4-7;E_4-7
1;356602113723253;2017-11-07;16;2000528000009;0,503000;;6712;Q_8-10;E_4-7
1;355769028092499;2017-11-01;15;6408641799569;1,000000;55-64;6712;Q_4-7;E_8-10
1;355753051372225;2017-11-01;20;6409620007972;1,000000;65-;6712;Q_8-10;E_4-7
1;356671158102376;2017-11-07;10;6408430037711;2,000000;65-;6712;Q_8-10;E_4-7
1;355889585457671;2017-11-02;20;6410405179562;1,000000;35-44;6712;Q_4-7;E_8-10
1;356571493635950;2017-11-07;13;6410405103291;2,000000;45-54;6712;Q_4-7;E_8-10
1;356154035034648;2017-11-03;18;2378131700006;1,054000;35-44;6712;Q_4-7;E_4-7
1;356602113723253;2017-11-07;16;6415350012353;2,000000;;6712;Q_8-10;E_4-7
1;356308885171417;2017-11-04;19;6411801003239;1,000000;45-54;6712;Q_1-3;E_8-10
1;355769028092499;2017-11-01;15;6413200330206;1,000000;55-64;6712;Q_4-7;E_8-10
1;355738087618794;2017-11-01;9;2000812100002;2,000000;45-54;6712;Q_8-10;E_1-3
1;355753051372225;2017-11-01;20;6411600006103;1,000000;65-;6712;Q_8-10;E_4-7
1;356671158102376;2017-11-07;10;2000604700007;0,255000;65-;6712;Q_8-10;E_4-7
1;356365604547445;2017-11-05;14;6411300000494;2,000000;55-64;6712;Q_1-3;E_4-7
1;355889585457671;2017-11-02;20;6410405060457;2,000000;35-44;6712;Q_4-7;E_8-10
1;356571493635950;2017-11-07;13;6410405051844;1,000000;45-54;6712;Q_4-7;E_8-10
1;356154035034648;2017-11-03;18;7613030585459;1,000000;35-44;6712;Q_4-7;E_4-7
1;356308885171417;2017-11-04;19;6417700060205;2,000000;45-54;6712;Q_1-3;E_8-10
1;355769028092499;2017-11-01;15;6411300000494;4,000000;55-64;6712;Q_4-7;E_8-10
1;355738087618794;2017-11-01;9;6410405183620;2,000000;45-54;6712;Q_8-10;E_1-3
1;355753051372225;2017-11-01;20;6408430004386;4,000000;65-;6712;Q_8-10;E_4-7
1;356671158102376;2017-11-07;10;6416046654123;1,000000;65-;6712;Q_8-10;E_4-7
1;356365604547445;2017-11-05;14;6438706404848;1,000000;55-64;6712;Q_1-3;E_4-7
1;355889585457671;2017-11-02;20;7311070347289;2,000000;35-44;6712;Q_4-7;E_8-10
1;356571493635950;2017-11-07;13;6417000018456;2,000000;45-54;6712;Q_4-7;E_8-10
1;356154035034648;2017-11-03;18;6410402010615;2,000000;35-44;6712;Q_4-7;E_4-7
1;356308885171417;2017-11-04;19;6416453025677;1,000000;45-54;6712;Q_1-3;E_8-10
1;355769028092499;2017-11-01;15;3607345380728;2,000000;55-64;6712;Q_4-7;E_8-10
1;356126059688286;2017-11-03;22;7622100937999;2,000000;35-44;6712;Q_1-3;E_4-7
1;355753051372225;2017-11-01;20;7310613024250;1,000000;65-;6712;Q_8-10;E_4-7
1;356671158102376;2017-11-07;10;2000617800008;0,386000;65-;6712;Q_8-10;E_4-7
1;356365604547445;2017-11-05;14;7613034910813;2,000000;55-64;6712;Q_1-3;E_4-7
1;355889585457671;2017-11-02;20;6413300019490;2,000000;35-44;6712;Q_4-7;E_8-10
1;356571493635950;2017-11-07;13;87108262;2,000000;45-54;6712;Q_4-7;E_8-10
1;356154035034648;2017-11-03;18;6409100051907;1,000000;35-44;6712;Q_4-7;E_4-7
1;356406376268725;2017-11-05;14;6410405187734;2,000000;35-44;6712;Q_4-7;E_4-7
1;356308885171417;2017-11-04;19;6412000017003;1,000000;45-54;6712;Q_1-3;E_8-10
1;355769028092499;2017-11-01;15;7310860007310;2,000000;55-64;6712;Q_4-7;E_8-10
1;356126059688286;2017-11-03;22;6413600017363;2,000000;35-44;6712;Q_1-3;E_4-7
1;355753051372225;2017-11-01;20;6416021000389;1,000000;65-;6712;Q_8-10;E_4-7
1;356671158102376;2017-11-07;10;6413466105013;1,000000;65-;6712;Q_8-10;E_4-7
1;356365604547445;2017-11-05;14;6410405150394;2,000000;55-64;6712;Q_1-3;E_4-7
1;355889585457671;2017-11-02;20;6410405179586;1,000000;35-44;6712;Q_4-7;E_8-10
1;356154035034648;2017-11-03;18;5411188114666;2,000000;35-44;6712;Q_4-7;E_4-7
1;356445931453546;2017-11-06;14;6407800006845;2,000000;25-34;6712;Q_1-3;E_8-10
1;356406376268725;2017-11-05;14;6410405196651;2,000000;35-44;6712;Q_4-7;E_4-7
1;356308885171417;2017-11-04;19;6420256013649;2,000000;45-54;6712;Q_1-3;E_8-10
1;355769028092499;2017-11-01;15;6410405142252;1,000000;55-64;6712;Q_4-7;E_8-10
1;356126059688286;2017-11-03;22;6413600015147;2,000000;35-44;6712;Q_1-3;E_4-7
1;355753051372225;2017-11-01;20;2000510800006;0,307000;65-;6712;Q_8-10;E_4-7
1;356365604547445;2017-11-05;14;6408430000449;1,000000;55-64;6712;Q_1-3;E_4-7
